college_code,college_name,branch_code,branch_name,status,home_university,seat_section,stage,category_code_raw,gender,category,disability,defense_quota,closing_rank,closing_percentile
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617519110,Civil Engineering,Un-Aided Autonomous,,State Level,I,LOBCS,Female,OBC,No,No,19506,94.3452901
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617519110,Civil Engineering,Un-Aided Autonomous,,State Level,I,LSEBCS,Female,SEBC,No,No,25250,92.6563556
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617519110,Civil Engineering,Un-Aided Autonomous,,State Level,I,DEFOPENS,Not Specified,OPEN,No,Yes,24000,92.9975430
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617519110,Civil Engineering,Un-Aided Autonomous,,State Level,I,EWS,Not Specified,EW,No,No,32256,90.5159705
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,GOPENS,Not Specified,OPEN,No,No,4000,98.8156946
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,GSCS,Not Specified,SC,No,No,14349,95.8776224
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,GSTS,Not Specified,ST,No,No,53727,83.8802370
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,GOBCS,Not Specified,OBC,No,No,4352,98.7176394
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,GSEBCS,Not Specified,SEBC,No,No,5376,98.4177884
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,TFWS,Not Specified,TFWS,No,No,3746,98.8843500
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,EWS,Not Specified,EW,No,No,7802,97.7549689
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,GOPENS,Not Specified,OPEN,No,No,6315,98.1818182
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,GSCS,Not Specified,SC,No,No,18941,94.5314685
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,GOBCS,Not Specified,OBC,No,No,6874,98.0192922
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,GSEBCS,Not Specified,SEBC,No,No,6321,98.1818182
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,LOPENS,Female,OPEN,No,No,7061,97.9708397
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,LOBCS,Female,OBC,No,No,7736,97.7678736
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,TFWS,Not Specified,TFWS,No,No,3943,98.8286713
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524510,Computer Engineering,Un-Aided Autonomous,,State Level,I,EWS,Not Specified,EW,No,No,11767,96.6498170
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524610,Information Technology,Un-Aided Autonomous,,State Level,I,GOPENS,Not Specified,OPEN,No,No,5033,98.5222885
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524610,Information Technology,Un-Aided Autonomous,,State Level,I,GSCS,Not Specified,SC,No,No,18059,94.7823058
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524610,Information Technology,Un-Aided Autonomous,,State Level,I,GSTS,Not Specified,ST,No,No,50897,84.7618697
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524610,Information Technology,Un-Aided Autonomous,,State Level,I,GOBCS,Not Specified,OBC,No,No,5832,98.2885683
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524610,Information Technology,Un-Aided Autonomous,,State Level,I,GSEBCS,Not Specified,SEBC,No,No,7006,97.9790210
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524610,Information Technology,Un-Aided Autonomous,,State Level,I,LOBCS,Female,OBC,No,No,5948,98.2727273
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524610,Information Technology,Un-Aided Autonomous,,State Level,I,PWDOBCS,Not Specified,OBC,Yes,No,110257,63.2914656
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524610,Information Technology,Un-Aided Autonomous,,State Level,I,DEFOPENS,Not Specified,OPEN,No,Yes,15706,95.4664524
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524610,Information Technology,Un-Aided Autonomous,,State Level,I,TFWS,Not Specified,TFWS,No,No,4606,98.6404044
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524610,Information Technology,Un-Aided Autonomous,,State Level,I,ORPHAN,Not Specified,ORPHAN,No,No,184598,19.2051273
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524610,Information Technology,Un-Aided Autonomous,,State Level,I,EWS,Not Specified,EW,No,No,8009,97.7126908
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GOPENS,Not Specified,OPEN,No,No,7965,97.7179034
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GSCS,Not Specified,SC,No,No,21745,93.6851271
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GVJS,Not Specified,VJ,No,No,18712,94.5862876
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GNT3S,Not Specified,NT-C,No,No,10805,96.9112777
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GOBCS,Not Specified,OBC,No,No,9065,97.4020979
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GSEBCS,Not Specified,SEBC,No,No,10198,97.0928336
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,LOPENS,Female,OPEN,No,No,7732,97.7678736
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,DEFOPENS,Not Specified,OPEN,No,Yes,12368,96.4685376
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,TFWS,Not Specified,TFWS,No,No,6110,98.2326849
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,PWDROBC,Not Specified,OBC,Yes,No,170545,29.5314685
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,ORPHAN,Not Specified,ORPHAN,No,No,14236,95.9185080
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,VII,GOPENS,Not Specified,OPEN,No,No,8061,97.7061847
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,I,GOPENS,Not Specified,OPEN,No,No,11106,96.8216783
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,I,GSCS,Not Specified,SC,No,No,38480,88.6328671
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,I,GSTS,Not Specified,ST,No,No,83786,73.6159498
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,I,GNT3S,Not Specified,NT-C,No,No,19173,94.4741287
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,I,GOBCS,Not Specified,OBC,No,No,11509,96.6840510
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,I,GSEBCS,Not Specified,SEBC,No,No,16594,95.2309569
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,I,LSTS,Female,ST,No,No,15828,95.4261304
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,I,LOBCS,Female,OBC,No,No,11121,96.8111488
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,I,PWDSCS,Not Specified,SC,Yes,No,49834,85.1002266
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,I,TFWS,Not Specified,TFWS,No,No,32211,90.5881920
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,II,GOPENS,Not Specified,OPEN,No,No,111431,62.8632493
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617561210,Mechanical Engineering,Un-Aided Autonomous,,State Level,VII,GOPENS,Not Specified,OPEN,No,No,11819,96.6434983
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous,,State Level,I,GOPENS,Not Specified,OPEN,No,No,5222,98.4798292
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous,,State Level,I,GOBCS,Not Specified,OBC,No,No,5850,98.2863114
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous,,State Level,I,GSEBCS,Not Specified,SEBC,No,No,7202,97.9240683
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous,,State Level,I,LOPENS,Female,OPEN,No,No,6485,98.1193591
06175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous,,State Level,I,LOBCS,Female,OBC,No,No,6825,98.0372119
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,GOPENH,Not Specified,OPEN,No,No,27664,92.4619674
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,GSCH,Not Specified,SC,No,No,46404,87.2214705
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,GOBCH,Not Specified,OBC,No,No,39308,89.2346044
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,GSEBCH,Not Specified,SEBC,No,No,38903,89.2945239
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,LSEBCH,Female,SEBC,No,No,64363,81.8617620
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,GSTH,Not Specified,ST,No,No,33168,90.9526176
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,LSTH,Female,ST,No,No,143265,51.0514832
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,GOPENO,Not Specified,OPEN,No,No,7007,98.0960303
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,GVJO,Not Specified,VJ,No,No,16465,95.6084463
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,GOBCO,Not Specified,OBC,No,No,12881,96.5469486
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,GSEBCO,Not Specified,SEBC,No,No,10161,97.2809528
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,Home University,I,LOPENO,Female,OPEN,No,No,8004,97.8549304
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,State Level,I,DEFOPENS,Not Specified,OPEN,No,Yes,29637,91.9554455
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,State Level,I,ORPHAN,Not Specified,ORPHAN,No,No,37623,89.6932792
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617708210,Bio Technology,Un-Aided,,State Level,VII,DEFOPENS,Not Specified,OPEN,No,Yes,11239,96.9818520
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,GOPENH,Not Specified,OPEN,No,No,84947,73.4354379
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,GSCH,Not Specified,SC,No,No,101989,66.3866132
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,GOBCH,Not Specified,OBC,No,No,111136,62.9184580
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,LOPENH,Female,OPEN,No,No,80235,75.1716925
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,LSCH,Female,SC,No,No,141287,47.8905633
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,LOBCH,Female,OBC,No,No,101076,66.9498069
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,LSEBCH,Female,SEBC,No,No,89277,71.5830116
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,GSTH,Not Specified,ST,No,No,144242,46.7613499
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,GOPENO,Not Specified,OPEN,No,No,58970,82.1358690
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,GSTO,Not Specified,ST,No,No,157882,39.2302050
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,GNT2O,Not Specified,NT-B,No,No,63193,80.8599071
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,GOBCO,Not Specified,OBC,No,No,68898,78.6729363
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,LOPENO,Female,OPEN,No,No,67942,79.3730892
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,Home University,I,LOBCO,Female,OBC,No,No,78022,75.6075065
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,State Level,I,DEFOPENS,Not Specified,OPEN,No,Yes,172616,28.6767287
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,State Level,I,DEFSEBCS,Not Specified,SEBC,No,Yes,120432,58.6907687
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,State Level,I,TFWS,Not Specified,TFWS,No,No,48859,85.4112341
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,State Level,I,ORPHAN,Not Specified,ORPHAN,No,No,184232,19.4484962
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617719110,Civil Engineering,Un-Aided,,State Level,VII,DEFOPENS,Not Specified,OPEN,No,Yes,64859,80.3531469
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,GOPENH,Not Specified,OPEN,No,No,20919,93.9119037
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,GSCH,Not Specified,SC,No,No,46316,86.2326458
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,GSTH,Not Specified,ST,No,No,94000,69.8498837
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,GOBCH,Not Specified,OBC,No,No,22618,93.4570631
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,LOPENH,Female,OPEN,No,No,20150,94.1659305
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,LVJH,Female,VJ,No,No,62017,81.1324174
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,LOBCH,Female,OBC,No,No,23259,93.2557369
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,LSEBCH,Female,SEBC,No,No,20450,94.0716041
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,GOPENO,Not Specified,OPEN,No,No,17931,94.8161060
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,GSCO,Not Specified,SC,No,No,36025,89.3412389
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,GOBCO,Not Specified,OBC,No,No,18319,94.7397468
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,GSEBCO,Not Specified,SEBC,No,No,19095,94.4922123
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,LOPENO,Female,OPEN,No,No,17740,94.8490546
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,LNT2O,Female,NT-B,No,No,29931,91.2937063
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,LOBCO,Female,OBC,No,No,19562,94.3275746
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,Home University,I,LSEBCO,Female,SEBC,No,No,21606,93.7451547
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,State Level,I,TFWS,Not Specified,TFWS,No,No,17887,94.8202997
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724510,Computer Engineering,Un-Aided,,State Level,I,EWS,Not Specified,EW,No,No,36150,89.2945239
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,GOPENH,Not Specified,OPEN,No,No,23719,93.1048951
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,GSCH,Not Specified,SC,No,No,47082,85.9124978
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,GOBCH,Not Specified,OBC,No,No,24168,92.9335890
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,GSEBCH,Not Specified,SEBC,No,No,24553,92.8465713
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,LOPENH,Female,OPEN,No,No,23503,93.1604527
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,LSTH,Female,ST,No,No,192805,11.9485358
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,LOBCH,Female,OBC,No,No,24105,92.9765542
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,LSEBCH,Female,SEBC,No,No,26144,92.3780367
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,GOPENO,Not Specified,OPEN,No,No,19807,94.2598398
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,GVJO,Not Specified,VJ,No,No,34608,89.8391608
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,GNT2O,Not Specified,NT-B,No,No,22391,93.5154990
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,GOBCO,Not Specified,OBC,No,No,20518,94.0544184
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,GSEBCO,Not Specified,SEBC,No,No,20379,94.0956622
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,Home University,I,LOBCO,Female,OBC,No,No,19645,94.2944615
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,State Level,I,DEFSCS,Not Specified,SC,No,Yes,157018,39.3344201
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,State Level,I,TFWS,Not Specified,TFWS,No,No,19657,94.2944615
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,State Level,I,ORPHAN,Not Specified,ORPHAN,No,No,42418,87.3499473
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617724610,Information Technology,Un-Aided,,State Level,VII,DEFSCS,Not Specified,SC,No,Yes,20455,94.0630992
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GOPENH,Not Specified,OPEN,No,No,37021,89.1256809
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GSCH,Not Specified,SC,No,No,71806,78.1688442
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GOBCH,Not Specified,OBC,No,No,44298,86.7202099
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GSEBCH,Not Specified,SEBC,No,No,43124,87.2335313
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,LOPENH,Female,OPEN,No,No,37033,89.1256809
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,LSCH,Female,SC,No,No,51794,84.4950314
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,LOBCH,Female,OBC,No,No,42044,87.5666075
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GOPENO,Not Specified,OPEN,No,No,25846,92.4230769
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GSCO,Not Specified,SC,No,No,53668,83.9020979
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GSEBCO,Not Specified,SEBC,No,No,31103,90.8833776
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,LOPENO,Female,OPEN,No,No,27133,92.0737359
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,LSCO,Female,SC,No,No,54216,83.7674516
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,State Level,I,DEFOPENS,Not Specified,OPEN,No,Yes,57860,82.4521073
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,State Level,I,DEFSCS,Not Specified,SC,No,Yes,29239,91.4198717
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,State Level,I,TFWS,Not Specified,TFWS,No,No,68419,79.0279720
06177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617737210,Electronics and Telecommunication Engg,Un-Aided,,State Level,VII,DEFOPENS,Not Specified,OPEN,No,Yes,27405,92.0330624
